Timestamp, Temp_Raw, CPU_Raw, RAM_Raw, Battery_Raw, Temp_Filtered, CPU_Filtered, RAM_Filtered, Battery_Filtered, Stress_Score, Is_Normal
2026-08-20 19:59:40, 42.98, 0, 70.7, 46, 43.18, 0, 70.96, 46, 36.864, 1
2026-08-20 19:59:41, 43.74, 0, 70.7, 46, 43.348, 0, 70.82, 46, 36.9032, 1
2026-08-20 19:59:42, 42.82, 0, 70.7, 46, 43.284, 0, 70.7, 46, 36.8536, 1
2026-08-20 19:59:43, 44.28, 0, 70.7, 46, 43.36, 0, 70.7, 46, 36.884, 1
2026-08-20 19:59:44, 43.92, 0, 70.7, 46, 43.548, 0, 70.7, 46, 36.9592, 1
2026-08-20 19:59:45, 42.56, 0, 70.8, 46, 43.464, 0, 70.72, 46, 36.9296, 1
2026-08-20 19:59:46, 42.06, 0, 70.8, 46, 43.128, 0, 70.74, 46, 36.7992, 1
2026-08-20 19:59:47, 44.2, 0, 70.8, 46, 43.404, 0, 70.76, 46, 36.9136, 1
2026-08-20 19:59:48, 42.8, 0, 70.8, 46, 43.108, 0, 70.78, 46, 36.7992, 1
2026-08-20 19:59:49, 42.36, 0, 70.7, 46, 42.796, 0, 70.78, 46, 36.6744, 1
2026-08-20 19:59:50, 42.68, 0, 70.7, 46, 42.82, 0, 70.76, 46, 36.68, 1
2026-08-20 19:59:51, 42.84, 0, 70.7, 46, 42.976, 0, 70.74, 46, 36.7384, 1
2026-08-20 19:59:52, 42.66, 0, 70.7, 46, 42.668, 0, 70.72, 46, 36.6112, 1
2026-08-20 19:59:53, 44.52, 0, 70.9, 46, 43.012, 0, 70.74, 46, 36.7528, 1
2026-08-20 19:59:54, 45.3, 0, 71.5, 46, 43.6, 0, 70.9, 46, 37.02, 1
2026-08-20 19:59:55, 44, 0, 71.4, 46, 43.864, 0, 71.04, 46, 37.1536, 1
2026-08-20 19:59:56, 43.44, 0, 71.4, 46, 43.984, 0, 71.18, 46, 37.2296, 1
2026-08-20 19:59:57, 44.78, 0, 71.3, 46, 44.408, 0, 71.3, 46, 37.4232, 1
2026-08-20 19:59:58, 43.5, 0, 71.3, 46, 44.204, 0, 71.38, 46, 37.3576, 1
2026-08-20 19:59:59, 43.62, 0, 71.3, 46, 43.868, 0, 71.34, 46, 37.2152, 1
2026-08-20 20:00:00, 45.74, 0, 70.8, 46, 44.216, 0, 71.22, 46, 37.3304, 1
2026-08-20 20:00:01, 43.46, 0, 70.8, 46, 44.22, 0, 71.1, 46, 37.308, 1
2026-08-20 20:00:02, 43.62, 66.7, 70.8, 46, 43.988, 13.34, 71, 46, 41.1972, 1
2026-08-20 20:00:03, 42.5, 0, 70.8, 46, 43.788, 13.34, 70.9, 46, 41.0972, 1
2026-08-20 20:00:04, 42.8, 0, 70.7, 46, 43.624, 13.34, 70.78, 46, 41.0076, 1
2026-08-20 20:00:05, 43.12, 0, 70.8, 46, 43.1, 13.34, 70.78, 46, 40.798, 1
2026-08-20 20:00:06, 44.14, 0, 70.7, 46, 43.236, 13.34, 70.76, 46, 40.8484, 1
2026-08-20 20:00:07, 42.3, 0, 70.7, 46, 42.972, 0, 70.74, 46, 36.7368, 1
2026-08-20 20:00:08, 42.9, 0, 70.7, 46, 43.052, 0, 70.72, 46, 36.7648, 1
2026-08-20 20:00:09, 42.48, 0, 70.7, 46, 42.988, 0, 70.72, 46, 36.7392, 1
2026-08-20 20:00:10, 42.32, 0, 70.8, 46, 42.828, 0, 70.72, 46, 36.6752, 1
2026-08-20 20:00:11, 42.6, 0, 70.8, 46, 42.52, 0, 70.74, 46, 36.556, 1
2026-08-20 20:00:12, 43.42, 0, 70.8, 46, 42.744, 0, 70.76, 46, 36.6496, 1
2026-08-20 20:00:13, 42.38, 0, 70.7, 46, 42.64, 0, 70.76, 46, 36.608, 1
2026-08-20 20:00:14, 43, 0, 70.8, 46, 42.744, 0, 70.78, 46, 36.6536, 1
2026-08-20 20:00:15, 43.98, 0, 70.8, 46, 43.076, 0, 70.78, 46, 36.7864, 1
2026-08-20 20:00:16, 42.86, 0, 70.8, 46, 43.128, 0, 70.78, 46, 36.8072, 1
2026-08-20 20:00:17, 43.08, 0, 70.8, 46, 43.06, 0, 70.78, 46, 36.78, 1
2026-08-20 20:00:18, 43.36, 0, 70.8, 46, 43.256, 0, 70.8, 46, 36.8624, 1
2026-08-20 20:00:19, 42.54, 0, 70.8, 46, 43.164, 0, 70.8, 46, 36.8256, 1
2026-08-20 20:00:20, 42.58, 0, 70.8, 46, 42.884, 0, 70.8, 46, 36.7136, 1
2026-08-20 20:00:21, 43.68, 0, 70.8, 46, 43.048, 0, 70.8, 46, 36.7792, 1
2026-08-20 20:00:22, 45.22, 0, 71, 46, 43.476, 0, 70.84, 46, 36.9584, 1
2026-08-20 20:00:23, 46.74, 0, 71.6, 46, 44.152, 0, 71, 46, 37.2608, 1
2026-08-20 20:00:24, 46.86, 0, 71.8, 46, 45.016, 0, 71.2, 46, 37.6464, 1
2026-08-20 20:00:25, 43.14, 0, 70.6, 46, 45.128, 0, 71.16, 46, 37.6832, 1
2026-08-20 20:00:26, 43.08, 0, 71, 46, 45.008, 0, 71.2, 46, 37.6432, 1
2026-08-20 20:00:27, 43.24, 0, 71.1, 46, 44.612, 0, 71.22, 46, 37.4888, 1
2026-08-20 20:00:28, 43.58, 0, 71.1, 46, 43.98, 0, 71.12, 46, 37.216, 1
2026-08-20 20:00:29, 42.92, 0, 71.1, 46, 43.192, 0, 70.98, 46, 36.8728, 1
2026-08-20 20:00:30, 44.26, 0, 71.1, 46, 43.416, 0, 71.08, 46, 36.9824, 1
2026-08-20 20:00:31, 44.28, 0, 71.1, 46, 43.656, 0, 71.1, 46, 37.0824, 1
2026-08-20 20:00:32, 45.04, 0, 71.1, 46, 44.016, 0, 71.1, 46, 37.2264, 1
2026-08-20 20:00:33, 46.36, 0, 71.1, 46, 44.572, 0, 71.1, 46, 37.4488, 1
2026-08-20 20:00:34, 45.2, 0, 71.1, 46, 45.028, 0, 71.1, 46, 37.6312, 1
2026-08-20 20:00:35, 44.36, 0, 71.1, 46, 45.048, 0, 71.1, 46, 37.6392, 1
2026-08-20 20:00:36, 44.04, 0, 71.2, 46, 45, 0, 71.12, 46, 37.624, 1
2026-08-20 20:00:37, 43.16, 0, 71.2, 46, 44.624, 0, 71.14, 46, 37.4776, 1
2026-08-20 20:00:38, 43.42, 0, 71.2, 46, 44.036, 0, 71.16, 46, 37.2464, 1
2026-08-20 20:00:39, 42.64, 0, 71.2, 46, 43.524, 0, 71.18, 46, 37.0456, 1
2026-08-20 20:00:40, 42.14, 0, 71.1, 46, 43.08, 0, 71.18, 46, 36.868, 1
2026-08-20 20:00:41, 43.24, 0, 71.1, 46, 42.92, 0, 71.16, 46, 36.8, 1
2026-08-20 20:00:42, 44.7, 0, 71.3, 46, 43.228, 0, 71.18, 46, 36.9272, 1
2026-08-20 20:00:43, 43.5, 0, 71.3, 46, 43.244, 0, 71.2, 46, 36.9376, 1
2026-08-20 20:00:44, 43.5, 0, 71.3, 46, 43.416, 0, 71.22, 46, 37.0104, 1
2026-08-20 20:00:45, 43.76, 0, 71.3, 46, 43.74, 0, 71.26, 46, 37.148, 1
2026-08-20 20:00:46, 44.9, 0, 69.8, 46, 44.072, 0, 71, 46, 37.2288, 1
2026-08-20 20:00:47, 44.62, 0, 69.7, 46, 44.056, 0, 70.68, 46, 37.1584, 1
2026-08-20 20:00:48, 45.38, 0, 69, 46, 44.432, 0, 70.22, 46, 37.2168, 1
2026-08-20 20:00:49, 47.34, 90, 69, 46, 45.2, 18, 69.76, 46, 42.832, 1
2026-08-20 20:00:50, 45.9, 0, 69, 46, 45.628, 18, 69.3, 46, 42.9112, 1
2026-08-20 20:00:51, 48.12, 0, 69.1, 46, 46.272, 18, 69.16, 46, 43.1408, 1
2026-08-20 20:00:53, 46.32, 0, 66, 46, 46.612, 18, 68.42, 46, 43.1288, 1
2026-08-20 20:00:54, 46.04, 0, 63.7, 46, 46.744, 18, 67.36, 46, 42.9696, 1
2026-08-20 20:00:55, 43.3, 0, 63.6, 46, 45.936, 0, 66.28, 46, 37.0304, 1
2026-08-20 20:00:56, 42.54, 0, 63.6, 46, 45.264, 0, 65.2, 46, 36.5456, 1
2026-08-20 20:00:57, 42.8, 0, 63.7, 46, 44.2, 0, 64.12, 46, 35.904, 1
2026-08-20 20:00:58, 45.68, 0, 63.7, 46, 44.072, 0, 63.66, 46, 35.7608, 1
2026-08-20 20:00:59, 42.74, 0, 63.7, 46, 43.412, 0, 63.66, 46, 35.4968, 1
2026-08-20 20:01:00, 42.84, 0, 63.7, 46, 43.32, 0, 63.68, 46, 35.464, 1
2026-08-20 20:01:01, 43.56, 0, 63.7, 46, 43.524, 0, 63.7, 46, 35.5496, 1
2026-08-20 20:01:02, 42.7, 0, 63.7, 46, 43.504, 0, 63.7, 46, 35.5416, 1
2026-08-20 20:01:03, 42.84, 0, 63.7, 46, 42.936, 0, 63.7, 46, 35.3144, 1
2026-08-20 20:01:04, 43.34, 0, 63.6, 46, 43.056, 0, 63.68, 46, 35.3584, 1
2026-08-20 20:01:05, 42.8, 0, 63.6, 46, 43.048, 0, 63.66, 46, 35.3512, 1
2026-08-20 20:01:06, 42.96, 0, 63.5, 46, 42.928, 0, 63.62, 46, 35.2952, 1
